id,disease_id,reference_id,created_at,updated_at
6293,48,18323,2021-04-27 17:22:03.978681,2021-04-27 17:22:03.978681
6294,333,15735,2021-04-27 17:22:06.918534,2021-04-27 17:22:06.918534
6295,333,18826,2021-04-27 17:22:07.124227,2021-04-27 17:22:07.124227
6296,204,18827,2021-04-27 17:22:08.882900,2021-04-27 17:22:08.882900
6297,677,6680,2021-04-27 17:22:11.928283,2021-04-27 17:22:11.928283
6298,692,18829,2021-04-27 17:22:12.280551,2021-04-27 17:22:12.280551
6299,19,18834,2021-04-27 17:22:12.762795,2021-04-27 17:22:12.762795
6300,877,18836,2021-04-27 17:22:20.165321,2021-04-27 17:22:20.165321
6301,322,18845,2021-04-27 17:22:22.257973,2021-04-27 17:22:22.257973
6302,278,13928,2021-04-27 17:22:23.453645,2021-04-27 17:22:23.453645
6303,750,18831,2021-04-27 17:22:30.881953,2021-04-27 17:22:30.881953
6304,100,18846,2021-04-27 17:22:34.806174,2021-04-27 17:22:34.806174
6305,100,8596,2021-04-27 17:22:37.174398,2021-04-27 17:22:37.174398
6306,100,9004,2021-04-27 17:22:37.412078,2021-04-27 17:22:37.412078
6307,502,18853,2021-04-27 17:22:38.744440,2021-04-27 17:22:38.744440
6308,699,11979,2021-04-27 17:22:42.100035,2021-04-27 17:22:42.100035
6309,466,15011,2021-04-27 17:22:49.683385,2021-04-27 17:22:49.683385
6310,70,18854,2021-04-27 17:23:16.893432,2021-04-27 17:23:16.893432
6311,70,18855,2021-04-27 17:23:19.479426,2021-04-27 17:23:19.479426
6312,692,18856,2021-04-27 17:23:43.992845,2021-04-27 17:23:43.992845
6313,66,14503,2021-04-27 17:23:53.460357,2021-04-27 17:23:53.460357
6314,869,18857,2021-04-27 17:23:59.841124,2021-04-27 17:23:59.841124
6315,365,18858,2021-04-27 17:24:29.996493,2021-04-27 17:24:29.996493
6316,677,2156,2021-04-27 17:24:31.435069,2021-04-27 17:24:31.435069
6317,699,18859,2021-04-27 17:24:31.606740,2021-04-27 17:24:31.606740
6318,370,18860,2021-04-27 17:24:41.587261,2021-04-27 17:24:41.587261
6319,370,18865,2021-04-27 17:24:41.946845,2021-04-27 17:24:41.946845
6320,392,18866,2021-04-27 17:24:42.507887,2021-04-27 17:24:42.507887
6321,480,18867,2021-04-27 17:24:42.660225,2021-04-27 17:24:42.660225
6322,907,18868,2021-04-27 17:24:42.994385,2021-04-27 17:24:42.994385
6323,299,18869,2021-04-27 17:24:43.980443,2021-04-27 17:24:43.980443
6324,168,18871,2021-04-27 17:24:45.854280,2021-04-27 17:24:45.854280
6325,364,5521,2021-04-27 17:24:46.478123,2021-04-27 17:24:46.478123
6326,364,132,2021-04-27 17:24:46.542303,2021-04-27 17:24:46.542303
6327,364,18861,2021-04-27 17:24:46.644790,2021-04-27 17:24:46.644790
6328,364,18872,2021-04-27 17:24:46.779701,2021-04-27 17:24:46.779701
6329,364,18873,2021-04-27 17:24:46.938670,2021-04-27 17:24:46.938670
6330,447,18877,2021-04-27 17:24:48.413205,2021-04-27 17:24:48.413205
6331,330,18878,2021-04-27 17:24:49.649660,2021-04-27 17:24:49.649660
6332,842,18882,2021-04-27 17:24:50.463891,2021-04-27 17:24:50.463891
6333,842,18883,2021-04-27 17:24:50.584828,2021-04-27 17:24:50.584828
6334,270,18885,2021-04-27 17:24:52.559788,2021-04-27 17:24:52.559788
6335,447,18886,2021-04-27 17:25:02.878524,2021-04-27 17:25:02.878524
6336,46,18887,2021-04-27 17:25:05.006582,2021-04-27 17:25:05.006582
6337,407,18888,2021-04-27 17:25:09.138082,2021-04-27 17:25:09.138082
6338,299,18889,2021-04-27 17:25:19.229185,2021-04-27 17:25:19.229185
6339,683,18890,2021-04-27 17:25:19.637092,2021-04-27 17:25:19.637092
6340,19,13430,2021-04-27 17:25:22.505958,2021-04-27 17:25:22.505958
6341,72,11990,2021-04-27 17:25:25.739596,2021-04-27 17:25:25.739596
6342,677,18893,2021-04-27 17:25:38.142271,2021-04-27 17:25:38.142271
6343,692,11997,2021-04-27 17:25:38.378242,2021-04-27 17:25:38.378242
6344,466,12000,2021-04-27 17:25:44.944012,2021-04-27 17:25:44.944012
6345,244,12007,2021-04-27 17:26:04.554225,2021-04-27 17:26:04.554225
6346,196,18898,2021-04-27 17:26:12.738559,2021-04-27 17:26:12.738559
6347,466,7559,2021-04-27 17:26:14.208681,2021-04-27 17:26:14.208681
6348,692,18901,2021-04-27 17:26:16.160598,2021-04-27 17:26:16.160598
6349,66,18902,2021-04-27 17:26:20.951098,2021-04-27 17:26:20.951098
6350,685,18906,2021-04-27 17:26:24.148012,2021-04-27 17:26:24.148012
6351,270,18911,2021-04-27 17:26:27.059517,2021-04-27 17:26:27.059517
6352,677,18912,2021-04-27 17:26:27.793458,2021-04-27 17:26:27.793458
6353,19,18913,2021-04-27 17:26:28.015267,2021-04-27 17:26:28.015267
6354,395,9378,2021-04-27 17:26:31.101124,2021-04-27 17:26:31.101124
6355,466,15547,2021-04-27 17:26:32.856481,2021-04-27 17:26:32.856481
6356,152,18916,2021-04-27 17:26:42.522135,2021-04-27 17:26:42.522135
6357,685,18917,2021-04-27 17:26:43.821397,2021-04-27 17:26:43.821397
6358,685,18923,2021-04-27 17:26:44.435554,2021-04-27 17:26:44.435554
6359,25,18927,2021-04-27 17:26:46.168393,2021-04-27 17:26:46.168393
6360,25,132,2021-04-27 17:26:46.229660,2021-04-27 17:26:46.229660
6361,46,18928,2021-04-27 17:26:48.056125,2021-04-27 17:26:48.056125
6362,66,18929,2021-04-27 17:26:48.234477,2021-04-27 17:26:48.234477
6363,677,18930,2021-04-27 17:26:49.292764,2021-04-27 17:26:49.292764
6364,256,18931,2021-04-27 17:26:50.181075,2021-04-27 17:26:50.181075
6365,746,18935,2021-04-27 17:26:51.753529,2021-04-27 17:26:51.753529
6366,66,18938,2021-04-27 17:26:59.833934,2021-04-27 17:26:59.833934
6367,333,18939,2021-04-27 17:27:00.811772,2021-04-27 17:27:00.811772
6368,194,18940,2021-04-27 17:27:02.751975,2021-04-27 17:27:02.751975
6369,100,8600,2021-04-27 17:27:03.551064,2021-04-27 17:27:03.551064
6370,688,18942,2021-04-27 17:27:03.970266,2021-04-27 17:27:03.970266
6371,677,18943,2021-04-27 17:27:05.782549,2021-04-27 17:27:05.782549
6372,480,14886,2021-04-27 17:27:12.277159,2021-04-27 17:27:12.277159
6373,15,18944,2021-04-27 17:27:13.225471,2021-04-27 17:27:13.225471
6374,247,18697,2021-04-27 17:27:14.843442,2021-04-27 17:27:14.843442
6375,262,18945,2021-04-27 17:27:17.517796,2021-04-27 17:27:17.517796
6376,408,18946,2021-04-27 17:27:23.171388,2021-04-27 17:27:23.171388
6377,692,18948,2021-04-27 17:27:28.441355,2021-04-27 17:27:28.441355
6378,247,18949,2021-04-27 17:27:32.839667,2021-04-27 17:27:32.839667
6379,204,10690,2021-04-27 17:27:42.212181,2021-04-27 17:27:42.212181
6380,699,18951,2021-04-27 17:27:46.266827,2021-04-27 17:27:46.266827
6381,158,7813,2021-04-27 17:27:47.554858,2021-04-27 17:27:47.554858
6382,688,18952,2021-04-27 17:27:52.673449,2021-04-27 17:27:52.673449
6383,450,18954,2021-04-27 17:27:56.760081,2021-04-27 17:27:56.760081
6384,466,15427,2021-04-27 17:28:07.586497,2021-04-27 17:28:07.586497
6385,429,18955,2021-04-27 17:28:08.549999,2021-04-27 17:28:08.549999
6386,46,4394,2021-04-27 17:28:15.282868,2021-04-27 17:28:15.282868
6387,204,4371,2021-04-27 17:28:21.187216,2021-04-27 17:28:21.187216
6388,367,18956,2021-04-27 17:28:21.672693,2021-04-27 17:28:21.672693
6389,677,18957,2021-04-27 17:28:22.386058,2021-04-27 17:28:22.386058
6390,692,18961,2021-04-27 17:28:22.786992,2021-04-27 17:28:22.786992
6391,87,18962,2021-04-27 17:28:36.788529,2021-04-27 17:28:36.788529
6392,49,18763,2021-04-27 17:28:39.268869,2021-04-27 17:28:39.268869
6393,677,18963,2021-04-27 17:28:54.710131,2021-04-27 17:28:54.710131
6394,190,12736,2021-04-27 17:29:10.476038,2021-04-27 17:29:10.476038
6395,194,18964,2021-04-27 17:29:13.830349,2021-04-27 17:29:13.830349
6396,688,18965,2021-04-27 17:29:15.067984,2021-04-27 17:29:15.067984
6397,19,18966,2021-04-27 17:29:16.368060,2021-04-27 17:29:16.368060
6398,466,9674,2021-04-27 17:29:18.857220,2021-04-27 17:29:18.857220
6399,877,18968,2021-04-27 17:29:19.669225,2021-04-27 17:29:19.669225
6400,190,18984,2021-04-27 17:29:29.886135,2021-04-27 17:29:29.886135
6401,66,18985,2021-04-27 17:29:31.491066,2021-04-27 17:29:31.491066
6402,141,18986,2021-04-27 17:29:35.788242,2021-04-27 17:29:35.788242
6403,911,18987,2021-04-27 17:29:37.103668,2021-04-27 17:29:37.103668
6404,688,18988,2021-04-27 17:29:38.801442,2021-04-27 17:29:38.801442
6405,19,18967,2021-04-27 17:29:40.813895,2021-04-27 17:29:40.813895
6406,428,18989,2021-04-27 17:29:46.134333,2021-04-27 17:29:46.134333
6407,466,9668,2021-04-27 17:29:47.808441,2021-04-27 17:29:47.808441
6408,910,18987,2021-04-27 17:29:48.663708,2021-04-27 17:29:48.663708
6409,190,18990,2021-04-27 17:30:08.674251,2021-04-27 17:30:08.674251
6410,66,18992,2021-04-27 17:30:11.257101,2021-04-27 17:30:11.257101
6411,66,18993,2021-04-27 17:30:11.379840,2021-04-27 17:30:11.379840
6412,699,19002,2021-04-27 17:30:26.359679,2021-04-27 17:30:26.359679
6413,466,19003,2021-04-27 17:30:29.747428,2021-04-27 17:30:29.747428
6414,466,19006,2021-04-27 17:30:30.117344,2021-04-27 17:30:30.117344
6415,371,19008,2021-04-27 17:30:35.141473,2021-04-27 17:30:35.141473
6416,110,19009,2021-04-27 17:30:38.936831,2021-04-27 17:30:38.936831
6417,481,19010,2021-04-27 17:30:41.981868,2021-04-27 17:30:41.981868
6418,19,19011,2021-04-27 17:30:47.062746,2021-04-27 17:30:47.062746
6419,190,12845,2021-04-27 17:30:48.731507,2021-04-27 17:30:48.731507
6420,677,1921,2021-04-27 17:30:54.815492,2021-04-27 17:30:54.815492
6421,692,19012,2021-04-27 17:30:54.992052,2021-04-27 17:30:54.992052
6422,19,15148,2021-04-27 17:30:55.365121,2021-04-27 17:30:55.365121
6423,19,19014,2021-04-27 17:30:55.600990,2021-04-27 17:30:55.600990
6424,699,19018,2021-04-27 17:30:56.113873,2021-04-27 17:30:56.113873
6425,370,19019,2021-04-27 17:30:59.343582,2021-04-27 17:30:59.343582
6426,466,19020,2021-04-27 17:30:59.965032,2021-04-27 17:30:59.965032
6427,877,18661,2021-04-27 17:31:00.734955,2021-04-27 17:31:00.734955
6428,231,19021,2021-04-27 17:31:00.891563,2021-04-27 17:31:00.891563
6429,247,19023,2021-04-27 17:31:02.625505,2021-04-27 17:31:02.625505
6430,16,19024,2021-04-27 17:31:03.061843,2021-04-27 17:31:03.061843
6431,16,19027,2021-04-27 17:31:03.355033,2021-04-27 17:31:03.355033
6432,1,19028,2021-04-27 17:31:03.596734,2021-04-27 17:31:03.596734
6433,39,19029,2021-04-27 17:31:04.736520,2021-04-27 17:31:04.736520
6434,130,132,2021-04-27 17:31:05.657893,2021-04-27 17:31:05.657893
6435,911,19036,2021-04-27 17:31:23.036669,2021-04-27 17:31:23.036669
6436,262,19037,2021-04-27 17:31:33.725971,2021-04-27 17:31:33.725971
6437,677,460,2021-04-27 17:31:41.356162,2021-04-27 17:31:41.356162
6438,190,19038,2021-04-27 17:31:47.042241,2021-04-27 17:31:47.042241
6439,419,19040,2021-04-27 17:31:50.889206,2021-04-27 17:31:50.889206
6440,271,19041,2021-04-27 17:31:52.727328,2021-04-27 17:31:52.727328
6441,271,132,2021-04-27 17:31:52.802648,2021-04-27 17:31:52.802648
6442,306,19042,2021-04-27 17:31:57.897241,2021-04-27 17:31:57.897241
6443,677,814,2021-04-27 17:32:08.673246,2021-04-27 17:32:08.673246
6444,194,19044,2021-04-27 17:32:12.644278,2021-04-27 17:32:12.644278
6445,699,19045,2021-04-27 17:32:14.832871,2021-04-27 17:32:14.832871
6446,877,19046,2021-04-27 17:32:15.888354,2021-04-27 17:32:15.888354
6447,46,4214,2021-04-27 17:32:21.540511,2021-04-27 17:32:21.540511
6448,480,19048,2021-04-27 17:32:25.009652,2021-04-27 17:32:25.009652
6449,361,19049,2021-04-27 17:32:39.173925,2021-04-27 17:32:39.173925
6450,683,16121,2021-04-27 17:32:42.788424,2021-04-27 17:32:42.788424
6451,204,19051,2021-04-27 17:32:43.866130,2021-04-27 17:32:43.866130
6452,677,556,2021-04-27 17:32:49.046603,2021-04-27 17:32:49.046603
6453,692,19055,2021-04-27 17:32:49.425929,2021-04-27 17:32:49.425929
6454,692,132,2021-04-27 17:32:50.395890,2021-04-27 17:32:50.395890
6455,323,14616,2021-04-27 17:32:51.800982,2021-04-27 17:32:51.800982
6456,514,19077,2021-04-27 17:32:53.319513,2021-04-27 17:32:53.319513
6457,322,6530,2021-04-27 17:32:54.995410,2021-04-27 17:32:54.995410
6458,157,19078,2021-04-27 17:32:56.199764,2021-04-27 17:32:56.199764
6459,881,6530,2021-04-27 17:32:57.960252,2021-04-27 17:32:57.960252
6460,881,2885,2021-04-27 17:32:58.069998,2021-04-27 17:32:58.069998
6461,750,19074,2021-04-27 17:33:00.033237,2021-04-27 17:33:00.033237
6462,253,19079,2021-04-27 17:33:05.680198,2021-04-27 17:33:05.680198
6463,677,19080,2021-04-27 17:33:13.552850,2021-04-27 17:33:13.552850
6464,466,19081,2021-04-27 17:33:14.653164,2021-04-27 17:33:14.653164
6465,85,19082,2021-04-27 17:33:22.324827,2021-04-27 17:33:22.324827
6466,237,19083,2021-04-27 17:33:31.330938,2021-04-27 17:33:31.330938
6467,683,19084,2021-04-27 17:33:42.161789,2021-04-27 17:33:42.161789
6468,677,19086,2021-04-27 17:33:46.119730,2021-04-27 17:33:46.119730
6469,677,19087,2021-04-27 17:33:46.290465,2021-04-27 17:33:46.290465
6470,370,19092,2021-04-27 17:33:52.700736,2021-04-27 17:33:52.700736
6471,370,19093,2021-04-27 17:33:52.858713,2021-04-27 17:33:52.858713
6472,370,19094,2021-04-27 17:33:53.064277,2021-04-27 17:33:53.064277
6473,370,19095,2021-04-27 17:33:53.189211,2021-04-27 17:33:53.189211
6474,370,19096,2021-04-27 17:33:53.348950,2021-04-27 17:33:53.348950
6475,682,17893,2021-04-27 17:33:54.720855,2021-04-27 17:33:54.720855
6476,877,19106,2021-04-27 17:33:55.760108,2021-04-27 17:33:55.760108
6477,299,19095,2021-04-27 17:33:56.496661,2021-04-27 17:33:56.496661
6478,311,19107,2021-04-27 17:33:57.926016,2021-04-27 17:33:57.926016
6479,885,132,2021-04-27 17:33:59.103756,2021-04-27 17:33:59.103756
6480,272,132,2021-04-27 17:33:59.390617,2021-04-27 17:33:59.390617
6481,363,132,2021-04-27 17:33:59.527517,2021-04-27 17:33:59.527517
6482,363,19108,2021-04-27 17:33:59.751953,2021-04-27 17:33:59.751953
6483,118,14452,2021-04-27 17:33:59.949874,2021-04-27 17:33:59.949874
6484,85,19096,2021-04-27 17:34:01.255376,2021-04-27 17:34:01.255376
6485,85,14452,2021-04-27 17:34:01.378372,2021-04-27 17:34:01.378372
6486,221,5629,2021-04-27 17:34:02.193638,2021-04-27 17:34:02.193638
6487,221,19108,2021-04-27 17:34:02.301796,2021-04-27 17:34:02.301796
6488,686,3296,2021-04-27 17:34:03.017536,2021-04-27 17:34:03.017536
6489,688,12110,2021-04-27 17:34:18.090651,2021-04-27 17:34:18.090651
6490,466,19121,2021-04-27 17:34:23.750893,2021-04-27 17:34:23.750893
6491,190,19122,2021-04-27 17:34:31.229452,2021-04-27 17:34:31.229452
6492,426,19123,2021-04-27 17:34:35.985726,2021-04-27 17:34:35.985726
6493,855,19124,2021-04-27 17:34:36.559278,2021-04-27 17:34:36.559278
6494,329,19126,2021-04-27 17:34:37.686070,2021-04-27 17:34:37.686070
6495,341,19127,2021-04-27 17:34:38.008434,2021-04-27 17:34:38.008434
6496,475,19128,2021-04-27 17:34:41.756344,2021-04-27 17:34:41.756344
6497,688,19129,2021-04-27 17:34:44.599591,2021-04-27 17:34:44.599591
6498,66,12024,2021-04-27 17:34:53.912972,2021-04-27 17:34:53.912972
6499,688,19131,2021-04-27 17:34:57.245924,2021-04-27 17:34:57.245924
6500,677,19134,2021-04-27 17:34:59.508894,2021-04-27 17:34:59.508894
6501,140,9848,2021-04-27 17:35:08.509604,2021-04-27 17:35:08.509604
6502,337,11633,2021-04-27 17:35:12.875583,2021-04-27 17:35:12.875583
6503,194,19136,2021-04-27 17:35:16.621551,2021-04-27 17:35:16.621551
6504,688,9689,2021-04-27 17:35:23.022959,2021-04-27 17:35:23.022959
6505,365,19137,2021-04-27 17:35:35.237089,2021-04-27 17:35:35.237089
6506,306,19138,2021-04-27 17:35:38.676882,2021-04-27 17:35:38.676882
6507,466,19139,2021-04-27 17:35:40.600896,2021-04-27 17:35:40.600896
6508,692,19140,2021-04-27 17:36:04.301813,2021-04-27 17:36:04.301813
6509,692,19058,2021-04-27 17:36:04.427249,2021-04-27 17:36:04.427249
6510,39,19142,2021-04-27 17:36:05.145221,2021-04-27 17:36:05.145221
6511,677,18833,2021-04-27 17:36:11.467445,2021-04-27 17:36:11.467445
6512,692,18833,2021-04-27 17:36:12.122915,2021-04-27 17:36:12.122915
6513,683,6608,2021-04-27 17:36:18.528218,2021-04-27 17:36:18.528218
6514,395,19149,2021-04-27 17:36:20.782383,2021-04-27 17:36:20.782383
6515,375,19150,2021-04-27 17:36:24.154962,2021-04-27 17:36:24.154962
6516,466,19151,2021-04-27 17:36:28.588962,2021-04-27 17:36:28.588962
6517,502,19152,2021-04-27 17:36:34.073893,2021-04-27 17:36:34.073893
6518,677,19154,2021-04-27 17:36:34.790885,2021-04-27 17:36:34.790885
6519,699,19155,2021-04-27 17:36:36.285634,2021-04-27 17:36:36.285634
6520,398,19156,2021-04-27 17:36:37.394903,2021-04-27 17:36:37.394903
6521,375,19157,2021-04-27 17:36:37.737611,2021-04-27 17:36:37.737611
6522,375,19162,2021-04-27 17:36:38.074770,2021-04-27 17:36:38.074770
6523,375,19164,2021-04-27 17:36:38.273431,2021-04-27 17:36:38.273431
6524,375,19167,2021-04-27 17:36:38.777878,2021-04-27 17:36:38.777878
6525,204,19200,2021-04-27 17:36:42.563748,2021-04-27 17:36:42.563748
6526,692,19202,2021-04-27 17:36:47.870524,2021-04-27 17:36:47.870524
6527,397,18400,2021-04-27 17:36:49.321216,2021-04-27 17:36:49.321216
6528,514,19204,2021-04-27 17:36:49.841331,2021-04-27 17:36:49.841331
6529,750,132,2021-04-27 17:36:52.756837,2021-04-27 17:36:52.756837
6530,140,7588,2021-04-27 17:36:54.241648,2021-04-27 17:36:54.241648
6531,480,19205,2021-04-27 17:37:03.175641,2021-04-27 17:37:03.175641
6532,514,8940,2021-04-27 17:37:03.733705,2021-04-27 17:37:03.733705
6533,111,19210,2021-04-27 17:37:10.139126,2021-04-27 17:37:10.139126
6534,253,19211,2021-04-27 17:37:22.708474,2021-04-27 17:37:22.708474
6535,110,19212,2021-04-27 17:37:23.587995,2021-04-27 17:37:23.587995
6536,683,19213,2021-04-27 17:37:39.544159,2021-04-27 17:37:39.544159
6537,683,19214,2021-04-27 17:37:39.679010,2021-04-27 17:37:39.679010
6538,24,19217,2021-04-27 17:37:40.052091,2021-04-27 17:37:40.052091
6539,119,19218,2021-04-27 17:37:43.987181,2021-04-27 17:37:43.987181
6540,677,19219,2021-04-27 17:37:44.821702,2021-04-27 17:37:44.821702
6541,19,6278,2021-04-27 17:37:44.927679,2021-04-27 17:37:44.927679
6542,682,19220,2021-04-27 17:37:49.009072,2021-04-27 17:37:49.009072
6543,466,19221,2021-04-27 17:37:49.475488,2021-04-27 17:37:49.475488
6544,480,19223,2021-04-27 17:37:49.966768,2021-04-27 17:37:49.966768
6545,855,19224,2021-04-27 17:37:50.102062,2021-04-27 17:37:50.102062
6546,366,19226,2021-04-27 17:38:11.978530,2021-04-27 17:38:11.978530
6547,204,19227,2021-04-27 17:38:17.242731,2021-04-27 17:38:17.242731
6548,869,19229,2021-04-27 17:38:42.540876,2021-04-27 17:38:42.540876
6549,677,19230,2021-04-27 17:38:43.754403,2021-04-27 17:38:43.754403
6550,100,19231,2021-04-27 17:38:53.850646,2021-04-27 17:38:53.850646
6551,502,19232,2021-04-27 17:38:54.761417,2021-04-27 17:38:54.761417
6552,340,19234,2021-04-27 17:38:59.804355,2021-04-27 17:38:59.804355
6553,489,19235,2021-04-27 17:39:04.938748,2021-04-27 17:39:04.938748
6554,403,19236,2021-04-27 17:39:08.620873,2021-04-27 17:39:08.620873
6555,466,19237,2021-04-27 17:39:11.775503,2021-04-27 17:39:11.775503
6556,677,19238,2021-04-27 17:39:41.298128,2021-04-27 17:39:41.298128
6557,699,19239,2021-04-27 17:39:51.766653,2021-04-27 17:39:51.766653
6558,102,19241,2021-04-27 17:40:03.545868,2021-04-27 17:40:03.545868
6559,466,15381,2021-04-27 17:40:18.095469,2021-04-27 17:40:18.095469
6560,348,19243,2021-04-27 17:40:18.837693,2021-04-27 17:40:18.837693
6561,42,19244,2021-04-27 17:40:19.964694,2021-04-27 17:40:19.964694
6562,39,19245,2021-04-27 17:40:21.841806,2021-04-27 17:40:21.841806
6563,677,19246,2021-04-27 17:40:25.551387,2021-04-27 17:40:25.551387
6564,511,19247,2021-04-27 17:40:28.947529,2021-04-27 17:40:28.947529
6565,677,19248,2021-04-27 17:40:36.353428,2021-04-27 17:40:36.353428
6566,683,19249,2021-04-27 17:40:41.465876,2021-04-27 17:40:41.465876
6567,911,19250,2021-04-27 17:40:48.606977,2021-04-27 17:40:48.606977
6568,352,19251,2021-04-27 17:40:56.442924,2021-04-27 17:40:56.442924
6569,682,16472,2021-04-27 17:41:00.828920,2021-04-27 17:41:00.828920
6570,166,19252,2021-04-27 17:41:03.909982,2021-04-27 17:41:03.909982
6571,66,19253,2021-04-27 17:41:17.322892,2021-04-27 17:41:17.322892
6572,333,19254,2021-04-27 17:41:17.537050,2021-04-27 17:41:17.537050
6573,480,19255,2021-04-27 17:41:26.843713,2021-04-27 17:41:26.843713
6574,46,19256,2021-04-27 17:41:30.855575,2021-04-27 17:41:30.855575
6575,133,19257,2021-04-27 17:41:32.029590,2021-04-27 17:41:32.029590
6576,466,19258,2021-04-27 17:41:38.426862,2021-04-27 17:41:38.426862
6577,66,10534,2021-04-27 17:41:56.855156,2021-04-27 17:41:56.855156
6578,72,19264,2021-04-27 17:41:57.219008,2021-04-27 17:41:57.219008
6579,213,19265,2021-04-27 17:42:04.791232,2021-04-27 17:42:04.791232
6580,680,19266,2021-04-27 17:42:05.805352,2021-04-27 17:42:05.805352
6581,682,19268,2021-04-27 17:42:14.245010,2021-04-27 17:42:14.245010
6582,466,17748,2021-04-27 17:42:15.117493,2021-04-27 17:42:15.117493
6583,499,19271,2021-04-27 17:42:16.990345,2021-04-27 17:42:16.990345
6584,511,19273,2021-04-27 17:42:17.345047,2021-04-27 17:42:17.345047
6585,166,19275,2021-04-27 17:42:19.809270,2021-04-27 17:42:19.809270
6586,395,19276,2021-04-27 17:42:38.275889,2021-04-27 17:42:38.275889
6587,204,19277,2021-04-27 17:42:44.434902,2021-04-27 17:42:44.434902
6588,677,10475,2021-04-27 17:42:44.860851,2021-04-27 17:42:44.860851
6589,480,19279,2021-04-27 17:42:51.400605,2021-04-27 17:42:51.400605
6590,332,7946,2021-04-27 17:42:57.353969,2021-04-27 17:42:57.353969
6591,466,19280,2021-04-27 17:42:58.285592,2021-04-27 17:42:58.285592
6592,450,19281,2021-04-27 17:42:58.511405,2021-04-27 17:42:58.511405
6593,855,19282,2021-04-27 17:43:13.429961,2021-04-27 17:43:13.429961
6594,429,13027,2021-04-27 17:43:13.758201,2021-04-27 17:43:13.758201
6595,72,19283,2021-04-27 17:43:17.833172,2021-04-27 17:43:17.833172
6596,204,19284,2021-04-27 17:43:20.302659,2021-04-27 17:43:20.302659
6597,677,19288,2021-04-27 17:43:21.697704,2021-04-27 17:43:21.697704
6598,692,19290,2021-04-27 17:43:21.942893,2021-04-27 17:43:21.942893
6599,882,19291,2021-04-27 17:43:32.214992,2021-04-27 17:43:32.214992
6600,157,4188,2021-04-27 17:43:44.548936,2021-04-27 17:43:44.548936
6601,157,19292,2021-04-27 17:43:44.662371,2021-04-27 17:43:44.662371
6602,157,19297,2021-04-27 17:43:45.128995,2021-04-27 17:43:45.128995
6603,352,17611,2021-04-27 17:43:55.809183,2021-04-27 17:43:55.809183
6604,688,19299,2021-04-27 17:44:01.358733,2021-04-27 17:44:01.358733
6605,496,19304,2021-04-27 17:44:03.947552,2021-04-27 17:44:03.947552
6606,496,19307,2021-04-27 17:44:04.195435,2021-04-27 17:44:04.195435
6607,496,19308,2021-04-27 17:44:04.312198,2021-04-27 17:44:04.312198
6608,496,19311,2021-04-27 17:44:04.737301,2021-04-27 17:44:04.737301
6609,496,19316,2021-04-27 17:44:05.363193,2021-04-27 17:44:05.363193
6610,496,132,2021-04-27 17:44:05.737649,2021-04-27 17:44:05.737649
6611,494,19321,2021-04-27 17:44:11.505780,2021-04-27 17:44:11.505780
6612,494,19322,2021-04-27 17:44:11.652246,2021-04-27 17:44:11.652246
6613,494,19315,2021-04-27 17:44:12.149948,2021-04-27 17:44:12.149948
6614,494,19307,2021-04-27 17:44:12.247451,2021-04-27 17:44:12.247451
6615,494,19335,2021-04-27 17:44:13.175631,2021-04-27 17:44:13.175631
6616,494,19316,2021-04-27 17:44:14.472428,2021-04-27 17:44:14.472428
6617,497,19303,2021-04-27 17:44:16.952254,2021-04-27 17:44:16.952254
6618,495,19329,2021-04-27 17:44:17.294376,2021-04-27 17:44:17.294376
6619,333,19374,2021-04-27 17:44:21.608708,2021-04-27 17:44:21.608708
6620,692,19377,2021-04-27 17:44:24.642919,2021-04-27 17:44:24.642919
6621,877,19378,2021-04-27 17:44:27.618742,2021-04-27 17:44:27.618742
6622,877,19379,2021-04-27 17:44:27.747060,2021-04-27 17:44:27.747060
6623,244,19380,2021-04-27 17:44:33.336141,2021-04-27 17:44:33.336141
6624,204,19381,2021-04-27 17:44:38.511327,2021-04-27 17:44:38.511327
6625,464,19382,2021-04-27 17:44:53.821268,2021-04-27 17:44:53.821268
6626,677,1782,2021-04-27 17:44:55.919045,2021-04-27 17:44:55.919045
6627,692,19383,2021-04-27 17:44:56.224937,2021-04-27 17:44:56.224937
6628,699,6894,2021-04-27 17:44:56.419114,2021-04-27 17:44:56.419114
6629,699,19387,2021-04-27 17:45:05.594683,2021-04-27 17:45:05.594683
6630,481,19388,2021-04-27 17:45:08.936830,2021-04-27 17:45:08.936830
6631,677,350,2021-04-27 17:45:13.896508,2021-04-27 17:45:13.896508
6632,688,19389,2021-04-27 17:45:21.539199,2021-04-27 17:45:21.539199
6633,511,19390,2021-04-27 17:45:26.648514,2021-04-27 17:45:26.648514
6634,677,16273,2021-04-27 17:45:37.689960,2021-04-27 17:45:37.689960
6635,204,19392,2021-04-27 17:45:43.712269,2021-04-27 17:45:43.712269
6636,19,19395,2021-04-27 17:45:45.056650,2021-04-27 17:45:45.056650
6637,699,19396,2021-04-27 17:45:45.398034,2021-04-27 17:45:45.398034
6638,480,19397,2021-04-27 17:45:50.270942,2021-04-27 17:45:50.270942
6639,499,19398,2021-04-27 17:45:50.667618,2021-04-27 17:45:50.667618
6640,39,19401,2021-04-27 17:45:53.622203,2021-04-27 17:45:53.622203
6641,408,19402,2021-04-27 17:45:59.167950,2021-04-27 17:45:59.167950
