id,disease_gene_id,reference_id,created_at,updated_at
9270,8580,11829,2021-04-27 18:26:59.032165,2021-04-27 18:26:59.032165
9271,8581,11885,2021-04-27 18:27:00.786042,2021-04-27 18:27:00.786042
9272,8582,13088,2021-04-27 18:27:01.863965,2021-04-27 18:27:01.863965
9273,8583,10094,2021-04-27 18:27:02.632401,2021-04-27 18:27:02.632401
9274,8584,15556,2021-04-27 18:27:06.060417,2021-04-27 18:27:06.060417
9275,8585,7052,2021-04-27 18:27:10.655030,2021-04-27 18:27:10.655030
9276,8586,2668,2021-04-27 18:27:17.329009,2021-04-27 18:27:17.329009
9277,8587,20745,2021-04-27 18:27:19.355467,2021-04-27 18:27:19.355467
9278,8588,20746,2021-04-27 18:27:25.081813,2021-04-27 18:27:25.081813
9279,8589,20747,2021-04-27 18:27:26.304834,2021-04-27 18:27:26.304834
9280,8590,2919,2021-04-27 18:27:30.381999,2021-04-27 18:27:30.381999
9281,8591,15643,2021-04-27 18:27:33.115347,2021-04-27 18:27:33.115347
9282,8592,9850,2021-04-27 18:27:36.013761,2021-04-27 18:27:36.013761
9283,8593,3749,2021-04-27 18:27:36.675138,2021-04-27 18:27:36.675138
9284,8594,6652,2021-04-27 18:27:37.903564,2021-04-27 18:27:37.903564
9285,8595,20748,2021-04-27 18:27:38.046087,2021-04-27 18:27:38.046087
9286,8596,6091,2021-04-27 18:27:38.942767,2021-04-27 18:27:38.942767
9287,8597,9825,2021-04-27 18:27:41.540247,2021-04-27 18:27:41.540247
9288,8598,3749,2021-04-27 18:27:43.167036,2021-04-27 18:27:43.167036
9289,8599,17020,2021-04-27 18:27:43.278791,2021-04-27 18:27:43.278791
9290,8600,20749,2021-04-27 18:27:43.441152,2021-04-27 18:27:43.441152
9291,8601,6849,2021-04-27 18:27:45.854089,2021-04-27 18:27:45.854089
9292,8602,2092,2021-04-27 18:27:47.460791,2021-04-27 18:27:47.460791
9293,8603,20751,2021-04-27 18:27:48.935556,2021-04-27 18:27:48.935556
9294,8604,16513,2021-04-27 18:27:54.319300,2021-04-27 18:27:54.319300
9295,8605,18170,2021-04-27 18:28:01.524171,2021-04-27 18:28:01.524171
9296,8606,20752,2021-04-27 18:28:04.239751,2021-04-27 18:28:04.239751
9297,8607,20753,2021-04-27 18:28:04.397050,2021-04-27 18:28:04.397050
9298,8608,5510,2021-04-27 18:28:08.640332,2021-04-27 18:28:08.640332
9299,8609,20740,2021-04-27 18:28:08.845184,2021-04-27 18:28:08.845184
9300,8609,20754,2021-04-27 18:28:08.990354,2021-04-27 18:28:08.990354
9301,8610,20755,2021-04-27 18:28:09.222002,2021-04-27 18:28:09.222002
9302,715,5533,2021-04-27 18:28:10.539109,2021-04-27 18:28:10.539109
9303,715,20756,2021-04-27 18:28:10.669998,2021-04-27 18:28:10.669998
9304,715,20747,2021-04-27 18:28:10.832728,2021-04-27 18:28:10.832728
9305,715,5525,2021-04-27 18:28:10.938880,2021-04-27 18:28:10.938880
9306,715,5534,2021-04-27 18:28:11.038481,2021-04-27 18:28:11.038481
9307,8611,14423,2021-04-27 18:28:12.275554,2021-04-27 18:28:12.275554
9308,8611,5557,2021-04-27 18:28:12.377166,2021-04-27 18:28:12.377166
9309,8611,5516,2021-04-27 18:28:12.489484,2021-04-27 18:28:12.489484
9310,8612,5534,2021-04-27 18:28:14.021493,2021-04-27 18:28:14.021493
9311,8612,132,2021-04-27 18:28:14.089910,2021-04-27 18:28:14.089910
9312,8612,5516,2021-04-27 18:28:14.189870,2021-04-27 18:28:14.189870
9313,8613,20759,2021-04-27 18:28:15.122281,2021-04-27 18:28:15.122281
9314,82,5557,2021-04-27 18:28:15.483629,2021-04-27 18:28:15.483629
9315,82,5525,2021-04-27 18:28:15.569566,2021-04-27 18:28:15.569566
9316,82,5620,2021-04-27 18:28:15.773204,2021-04-27 18:28:15.773204
9317,82,5521,2021-04-27 18:28:15.876003,2021-04-27 18:28:15.876003
9318,82,5527,2021-04-27 18:28:16.431501,2021-04-27 18:28:16.431501
9319,82,132,2021-04-27 18:28:17.633440,2021-04-27 18:28:17.633440
9320,8614,15050,2021-04-27 18:28:17.913623,2021-04-27 18:28:17.913623
9321,8615,132,2021-04-27 18:28:18.996151,2021-04-27 18:28:18.996151
9322,8616,132,2021-04-27 18:28:19.440672,2021-04-27 18:28:19.440672
9323,8617,16694,2021-04-27 18:28:21.069339,2021-04-27 18:28:21.069339
9324,8617,20770,2021-04-27 18:28:21.265559,2021-04-27 18:28:21.265559
9325,8617,5544,2021-04-27 18:28:21.369551,2021-04-27 18:28:21.369551
9326,8617,5534,2021-04-27 18:28:21.747007,2021-04-27 18:28:21.747007
9327,8618,132,2021-04-27 18:28:21.928607,2021-04-27 18:28:21.928607
9328,494,20770,2021-04-27 18:28:22.420155,2021-04-27 18:28:22.420155
9329,8619,5525,2021-04-27 18:28:22.707722,2021-04-27 18:28:22.707722
9330,8619,5534,2021-04-27 18:28:22.784801,2021-04-27 18:28:22.784801
9331,8619,132,2021-04-27 18:28:22.967224,2021-04-27 18:28:22.967224
9332,83,20772,2021-04-27 18:28:23.265504,2021-04-27 18:28:23.265504
9333,83,5542,2021-04-27 18:28:23.462600,2021-04-27 18:28:23.462600
9334,83,5620,2021-04-27 18:28:23.559511,2021-04-27 18:28:23.559511
9335,83,5531,2021-04-27 18:28:23.633686,2021-04-27 18:28:23.633686
9336,83,5521,2021-04-27 18:28:23.739153,2021-04-27 18:28:23.739153
9337,83,5534,2021-04-27 18:28:24.059717,2021-04-27 18:28:24.059717
9338,8620,132,2021-04-27 18:28:25.670605,2021-04-27 18:28:25.670605
9339,8620,20770,2021-04-27 18:28:25.779835,2021-04-27 18:28:25.779835
9340,8621,132,2021-04-27 18:28:26.051781,2021-04-27 18:28:26.051781
9341,8622,5508,2021-04-27 18:28:38.125494,2021-04-27 18:28:38.125494
9342,8623,7929,2021-04-27 18:28:43.989986,2021-04-27 18:28:43.989986
9343,8624,20777,2021-04-27 18:28:44.299292,2021-04-27 18:28:44.299292
9344,8625,20778,2021-04-27 18:28:44.524558,2021-04-27 18:28:44.524558
9345,8626,10073,2021-04-27 18:28:57.809049,2021-04-27 18:28:57.809049
9346,8627,6918,2021-04-27 18:28:58.512204,2021-04-27 18:28:58.512204
9347,8628,6895,2021-04-27 18:28:59.352877,2021-04-27 18:28:59.352877
9348,8629,10073,2021-04-27 18:29:00.850364,2021-04-27 18:29:00.850364
9349,8630,5525,2021-04-27 18:29:10.078389,2021-04-27 18:29:10.078389
9350,8631,20780,2021-04-27 18:29:14.144441,2021-04-27 18:29:14.144441
9351,8632,20762,2021-04-27 18:29:16.067520,2021-04-27 18:29:16.067520
9352,8633,2721,2021-04-27 18:29:20.543867,2021-04-27 18:29:20.543867
9353,8634,10089,2021-04-27 18:29:21.874202,2021-04-27 18:29:21.874202
9354,8635,20781,2021-04-27 18:29:25.724383,2021-04-27 18:29:25.724383
9355,8636,19051,2021-04-27 18:29:26.391801,2021-04-27 18:29:26.391801
9356,8637,20782,2021-04-27 18:29:28.418211,2021-04-27 18:29:28.418211
9357,8638,20783,2021-04-27 18:29:36.911570,2021-04-27 18:29:36.911570
9358,8639,20784,2021-04-27 18:29:48.226658,2021-04-27 18:29:48.226658
9359,8640,20789,2021-04-27 18:30:00.488313,2021-04-27 18:30:00.488313
9360,8641,12274,2021-04-27 18:30:07.979447,2021-04-27 18:30:07.979447
9361,8642,9863,2021-04-27 18:30:25.106539,2021-04-27 18:30:25.106539
9362,8643,20790,2021-04-27 18:30:39.821674,2021-04-27 18:30:39.821674
9363,8644,12110,2021-04-27 18:31:09.099719,2021-04-27 18:31:09.099719
9364,8645,20792,2021-04-27 18:31:11.910819,2021-04-27 18:31:11.910819
9365,8646,10584,2021-04-27 18:31:12.924572,2021-04-27 18:31:12.924572
9366,8647,19388,2021-04-27 18:31:20.219812,2021-04-27 18:31:20.219812
9367,8648,12023,2021-04-27 18:31:28.532990,2021-04-27 18:31:28.532990
9368,8649,3161,2021-04-27 18:31:30.723950,2021-04-27 18:31:30.723950
9369,8650,3166,2021-04-27 18:31:36.050629,2021-04-27 18:31:36.050629
9370,8651,7185,2021-04-27 18:31:59.406588,2021-04-27 18:31:59.406588
9371,8652,20793,2021-04-27 18:32:01.802753,2021-04-27 18:32:01.802753
9372,8653,20794,2021-04-27 18:32:10.516259,2021-04-27 18:32:10.516259
9373,8654,20795,2021-04-27 18:32:14.566583,2021-04-27 18:32:14.566583
9374,8655,3897,2021-04-27 18:32:20.664385,2021-04-27 18:32:20.664385
9375,8656,20796,2021-04-27 18:32:22.904760,2021-04-27 18:32:22.904760
9376,8657,20797,2021-04-27 18:32:23.080351,2021-04-27 18:32:23.080351
9377,338,20800,2021-04-27 18:32:23.699198,2021-04-27 18:32:23.699198
9378,338,20801,2021-04-27 18:32:23.891763,2021-04-27 18:32:23.891763
9379,338,20808,2021-04-27 18:32:24.523535,2021-04-27 18:32:24.523535
9380,338,20855,2021-04-27 18:32:28.337889,2021-04-27 18:32:28.337889
9381,338,20858,2021-04-27 18:32:31.116015,2021-04-27 18:32:31.116015
9382,339,20836,2021-04-27 18:32:35.952612,2021-04-27 18:32:35.952612
9383,339,20881,2021-04-27 18:32:36.047501,2021-04-27 18:32:36.047501
9384,339,132,2021-04-27 18:32:36.180839,2021-04-27 18:32:36.180839
9385,339,20912,2021-04-27 18:32:36.322623,2021-04-27 18:32:36.322623
9386,8658,20867,2021-04-27 18:32:38.562580,2021-04-27 18:32:38.562580
9387,8659,20913,2021-04-27 18:32:40.172913,2021-04-27 18:32:40.172913
9388,8660,20914,2021-04-27 18:32:40.432921,2021-04-27 18:32:40.432921
9389,8661,20915,2021-04-27 18:32:42.789300,2021-04-27 18:32:42.789300
9390,8662,12011,2021-04-27 18:32:44.882368,2021-04-27 18:32:44.882368
9391,8663,20916,2021-04-27 18:32:49.899503,2021-04-27 18:32:49.899503
9392,8664,11508,2021-04-27 18:32:52.364631,2021-04-27 18:32:52.364631
9393,8665,20917,2021-04-27 18:32:52.842162,2021-04-27 18:32:52.842162
9394,8666,20921,2021-04-27 18:32:54.399010,2021-04-27 18:32:54.399010
9395,8667,132,2021-04-27 18:32:56.683679,2021-04-27 18:32:56.683679
9396,8668,20922,2021-04-27 18:33:00.981948,2021-04-27 18:33:00.981948
9397,8669,8432,2021-04-27 18:33:19.577865,2021-04-27 18:33:19.577865
9398,8670,20923,2021-04-27 18:33:20.890838,2021-04-27 18:33:20.890838
9399,8671,6703,2021-04-27 18:33:22.086464,2021-04-27 18:33:22.086464
9400,8671,9884,2021-04-27 18:33:22.225732,2021-04-27 18:33:22.225732
9401,8671,4684,2021-04-27 18:33:22.581746,2021-04-27 18:33:22.581746
9402,8672,18280,2021-04-27 18:33:24.003937,2021-04-27 18:33:24.003937
9403,8673,20930,2021-04-27 18:33:34.040264,2021-04-27 18:33:34.040264
9404,8674,20931,2021-04-27 18:33:37.694043,2021-04-27 18:33:37.694043
9405,8675,5651,2021-04-27 18:33:51.749544,2021-04-27 18:33:51.749544
9406,8676,20932,2021-04-27 18:33:54.437805,2021-04-27 18:33:54.437805
9407,8677,7183,2021-04-27 18:34:33.067891,2021-04-27 18:34:33.067891
9408,8678,7185,2021-04-27 18:34:33.419111,2021-04-27 18:34:33.419111
9409,8679,7185,2021-04-27 18:34:52.066974,2021-04-27 18:34:52.066974
9410,8680,20933,2021-04-27 18:35:00.687432,2021-04-27 18:35:00.687432
9411,8681,2428,2021-04-27 18:35:01.219955,2021-04-27 18:35:01.219955
9412,8682,20934,2021-04-27 18:35:02.462183,2021-04-27 18:35:02.462183
9413,8683,20935,2021-04-27 18:35:04.627545,2021-04-27 18:35:04.627545
9414,8684,1990,2021-04-27 18:35:06.151728,2021-04-27 18:35:06.151728
9415,8685,20937,2021-04-27 18:35:07.181027,2021-04-27 18:35:07.181027
9416,8686,20938,2021-04-27 18:35:07.469346,2021-04-27 18:35:07.469346
9417,8687,20939,2021-04-27 18:35:09.856010,2021-04-27 18:35:09.856010
9418,8688,12080,2021-04-27 18:35:15.527609,2021-04-27 18:35:15.527609
9419,8689,14760,2021-04-27 18:35:16.654506,2021-04-27 18:35:16.654506
9420,8690,14872,2021-04-27 18:35:20.031886,2021-04-27 18:35:20.031886
9421,8691,4085,2021-04-27 18:35:21.518503,2021-04-27 18:35:21.518503
9422,8692,2507,2021-04-27 18:35:23.027871,2021-04-27 18:35:23.027871
9423,8693,2507,2021-04-27 18:35:23.399076,2021-04-27 18:35:23.399076
9424,8694,7196,2021-04-27 18:35:24.056943,2021-04-27 18:35:24.056943
9425,8695,7050,2021-04-27 18:35:25.500934,2021-04-27 18:35:25.500934
9426,8696,3681,2021-04-27 18:35:28.937933,2021-04-27 18:35:28.937933
9427,8697,2970,2021-04-27 18:35:31.439721,2021-04-27 18:35:31.439721
9428,8698,15486,2021-04-27 18:35:32.998951,2021-04-27 18:35:32.998951
9429,8699,14645,2021-04-27 18:35:37.201354,2021-04-27 18:35:37.201354
9430,8700,1343,2021-04-27 18:35:44.113275,2021-04-27 18:35:44.113275
9431,8701,7055,2021-04-27 18:35:44.278868,2021-04-27 18:35:44.278868
9432,8702,14646,2021-04-27 18:35:44.656449,2021-04-27 18:35:44.656449
9433,8703,7110,2021-04-27 18:35:50.660185,2021-04-27 18:35:50.660185
9434,8704,14647,2021-04-27 18:35:51.470005,2021-04-27 18:35:51.470005
9435,8705,14648,2021-04-27 18:35:54.768643,2021-04-27 18:35:54.768643
9436,8706,14649,2021-04-27 18:36:04.057085,2021-04-27 18:36:04.057085
9437,8707,20942,2021-04-27 18:36:07.910202,2021-04-27 18:36:07.910202
9438,8708,10360,2021-04-27 18:36:13.129141,2021-04-27 18:36:13.129141
9439,8709,20944,2021-04-27 18:36:15.178146,2021-04-27 18:36:15.178146
9440,8710,20945,2021-04-27 18:36:16.088927,2021-04-27 18:36:16.088927
9441,8711,20946,2021-04-27 18:36:20.069402,2021-04-27 18:36:20.069402
9442,8712,20947,2021-04-27 18:36:25.716508,2021-04-27 18:36:25.716508
9443,8713,10594,2021-04-27 18:36:31.298167,2021-04-27 18:36:31.298167
9444,8714,10596,2021-04-27 18:36:31.422602,2021-04-27 18:36:31.422602
9445,8715,10594,2021-04-27 18:36:43.287310,2021-04-27 18:36:43.287310
9446,496,20949,2021-04-27 18:36:43.501680,2021-04-27 18:36:43.501680
9447,496,20951,2021-04-27 18:36:43.683735,2021-04-27 18:36:43.683735
9448,496,20952,2021-04-27 18:36:43.814123,2021-04-27 18:36:43.814123
9449,496,20953,2021-04-27 18:36:43.958066,2021-04-27 18:36:43.958066
9450,496,20956,2021-04-27 18:36:44.967990,2021-04-27 18:36:44.967990
9451,496,20968,2021-04-27 18:36:45.152677,2021-04-27 18:36:45.152677
9452,496,20977,2021-04-27 18:36:45.979143,2021-04-27 18:36:45.979143
9453,496,20983,2021-04-27 18:36:46.420706,2021-04-27 18:36:46.420706
9454,496,21079,2021-04-27 18:36:53.573559,2021-04-27 18:36:53.573559
9455,8716,21108,2021-04-27 18:36:57.939886,2021-04-27 18:36:57.939886
9456,8717,21109,2021-04-27 18:36:58.119572,2021-04-27 18:36:58.119572
9457,8718,12011,2021-04-27 18:36:58.419861,2021-04-27 18:36:58.419861
9458,8719,21111,2021-04-27 18:36:58.833355,2021-04-27 18:36:58.833355
9459,8720,21112,2021-04-27 18:37:03.298800,2021-04-27 18:37:03.298800
9460,8721,21079,2021-04-27 18:37:09.812417,2021-04-27 18:37:09.812417
9461,8722,132,2021-04-27 18:37:10.966142,2021-04-27 18:37:10.966142
9462,8723,21113,2021-04-27 18:37:25.985846,2021-04-27 18:37:25.985846
9463,8724,21114,2021-04-27 18:37:30.544810,2021-04-27 18:37:30.544810
9464,8725,21115,2021-04-27 18:37:30.890330,2021-04-27 18:37:30.890330
9465,134,21116,2021-04-27 18:37:34.130248,2021-04-27 18:37:34.130248
9466,134,21118,2021-04-27 18:37:34.323784,2021-04-27 18:37:34.323784
9467,134,5481,2021-04-27 18:37:34.564059,2021-04-27 18:37:34.564059
9468,134,21125,2021-04-27 18:37:35.005369,2021-04-27 18:37:35.005369
9469,134,21132,2021-04-27 18:37:35.566185,2021-04-27 18:37:35.566185
9470,134,21145,2021-04-27 18:37:36.454724,2021-04-27 18:37:36.454724
9471,134,21219,2021-04-27 18:37:41.723026,2021-04-27 18:37:41.723026
9472,134,132,2021-04-27 18:37:50.479756,2021-04-27 18:37:50.479756
9473,8726,21397,2021-04-27 18:37:56.581853,2021-04-27 18:37:56.581853
9474,8727,534,2021-04-27 18:37:57.392433,2021-04-27 18:37:57.392433
9475,8728,21404,2021-04-27 18:37:58.070830,2021-04-27 18:37:58.070830
9476,8729,2670,2021-04-27 18:37:58.316063,2021-04-27 18:37:58.316063
9477,8730,21153,2021-04-27 18:37:58.592818,2021-04-27 18:37:58.592818
9478,8731,2135,2021-04-27 18:38:18.149290,2021-04-27 18:38:18.149290
9479,8732,17977,2021-04-27 18:38:19.222896,2021-04-27 18:38:19.222896
9480,8733,11753,2021-04-27 18:38:20.762538,2021-04-27 18:38:20.762538
9481,8734,5545,2021-04-27 18:38:21.003935,2021-04-27 18:38:21.003935
9482,8734,2678,2021-04-27 18:38:21.093449,2021-04-27 18:38:21.093449
9483,8735,11865,2021-04-27 18:38:22.045250,2021-04-27 18:38:22.045250
9484,8736,5551,2021-04-27 18:38:22.623790,2021-04-27 18:38:22.623790
9485,8737,21412,2021-04-27 18:38:22.836779,2021-04-27 18:38:22.836779
9486,571,21158,2021-04-27 18:38:23.384422,2021-04-27 18:38:23.384422
9487,571,21367,2021-04-27 18:38:23.521249,2021-04-27 18:38:23.521249
9488,571,19040,2021-04-27 18:38:23.678341,2021-04-27 18:38:23.678341
9489,571,132,2021-04-27 18:38:23.815315,2021-04-27 18:38:23.815315
9490,571,21415,2021-04-27 18:38:24.165481,2021-04-27 18:38:24.165481
9491,8738,21417,2021-04-27 18:38:25.893305,2021-04-27 18:38:25.893305
9492,8739,21181,2021-04-27 18:38:26.191223,2021-04-27 18:38:26.191223
9493,8739,2137,2021-04-27 18:38:26.279259,2021-04-27 18:38:26.279259
9494,45,21158,2021-04-27 18:38:30.191414,2021-04-27 18:38:30.191414
9495,45,21237,2021-04-27 18:38:30.307362,2021-04-27 18:38:30.307362
9496,45,21220,2021-04-27 18:38:31.621891,2021-04-27 18:38:31.621891
9497,45,132,2021-04-27 18:38:31.724994,2021-04-27 18:38:31.724994
9498,8740,21419,2021-04-27 18:38:36.999644,2021-04-27 18:38:36.999644
9499,8741,21205,2021-04-27 18:38:37.207504,2021-04-27 18:38:37.207504
9500,808,21297,2021-04-27 18:38:42.261255,2021-04-27 18:38:42.261255
9501,808,21145,2021-04-27 18:38:42.407720,2021-04-27 18:38:42.407720
9502,808,21422,2021-04-27 18:38:42.551409,2021-04-27 18:38:42.551409
9503,808,132,2021-04-27 18:38:42.708950,2021-04-27 18:38:42.708950
9504,808,21260,2021-04-27 18:38:43.515538,2021-04-27 18:38:43.515538
9505,8742,6762,2021-04-27 18:38:46.048918,2021-04-27 18:38:46.048918
9506,8743,10364,2021-04-27 18:38:46.265584,2021-04-27 18:38:46.265584
9507,8744,11894,2021-04-27 18:38:46.517074,2021-04-27 18:38:46.517074
9508,8745,2715,2021-04-27 18:39:02.062141,2021-04-27 18:39:02.062141
9509,8746,21429,2021-04-27 18:39:09.826626,2021-04-27 18:39:09.826626
9510,8747,132,2021-04-27 18:39:11.524886,2021-04-27 18:39:11.524886
9511,8748,21430,2021-04-27 18:39:11.685334,2021-04-27 18:39:11.685334
9512,572,21208,2021-04-27 18:39:12.117096,2021-04-27 18:39:12.117096
9513,572,21416,2021-04-27 18:39:12.222143,2021-04-27 18:39:12.222143
9514,572,132,2021-04-27 18:39:12.646770,2021-04-27 18:39:12.646770
9515,572,21153,2021-04-27 18:39:12.762748,2021-04-27 18:39:12.762748
9516,572,21297,2021-04-27 18:39:13.305994,2021-04-27 18:39:13.305994
9517,8749,21261,2021-04-27 18:39:18.171994,2021-04-27 18:39:18.171994
9518,8750,17238,2021-04-27 18:39:23.875663,2021-04-27 18:39:23.875663
9519,8751,21431,2021-04-27 18:39:26.318193,2021-04-27 18:39:26.318193
9520,8752,19474,2021-04-27 18:39:27.874086,2021-04-27 18:39:27.874086
9521,8753,21432,2021-04-27 18:39:32.456851,2021-04-27 18:39:32.456851
9522,8754,14512,2021-04-27 18:39:34.227481,2021-04-27 18:39:34.227481
9523,8754,21434,2021-04-27 18:39:34.461319,2021-04-27 18:39:34.461319
9524,8755,21434,2021-04-27 18:39:35.134358,2021-04-27 18:39:35.134358
9525,8756,21434,2021-04-27 18:39:35.515691,2021-04-27 18:39:35.515691
9526,8756,21435,2021-04-27 18:39:35.670335,2021-04-27 18:39:35.670335
9527,8757,21436,2021-04-27 18:39:43.493787,2021-04-27 18:39:43.493787
9528,8758,2507,2021-04-27 18:39:45.112737,2021-04-27 18:39:45.112737
9529,8759,2507,2021-04-27 18:39:45.750234,2021-04-27 18:39:45.750234
9530,8760,19215,2021-04-27 18:39:47.401515,2021-04-27 18:39:47.401515
9531,8761,21437,2021-04-27 18:39:48.113602,2021-04-27 18:39:48.113602
9532,8762,8897,2021-04-27 18:39:59.058166,2021-04-27 18:39:59.058166
9533,8763,955,2021-04-27 18:39:59.951697,2021-04-27 18:39:59.951697
9534,8764,3144,2021-04-27 18:40:00.105808,2021-04-27 18:40:00.105808
9535,8765,13205,2021-04-27 18:40:05.893409,2021-04-27 18:40:05.893409
9536,8766,14892,2021-04-27 18:40:07.414017,2021-04-27 18:40:07.414017
9537,8767,8103,2021-04-27 18:40:12.533274,2021-04-27 18:40:12.533274
9538,8768,21444,2021-04-27 18:40:12.858498,2021-04-27 18:40:12.858498
9539,8769,21445,2021-04-27 18:40:14.211691,2021-04-27 18:40:14.211691
9540,8770,21446,2021-04-27 18:40:14.397401,2021-04-27 18:40:14.397401
9541,8771,21447,2021-04-27 18:40:15.195015,2021-04-27 18:40:15.195015
9542,8772,12290,2021-04-27 18:40:23.584768,2021-04-27 18:40:23.584768
9543,8773,13194,2021-04-27 18:40:24.186019,2021-04-27 18:40:24.186019
9544,8774,21484,2021-04-27 18:40:30.137042,2021-04-27 18:40:30.137042
9545,8775,2896,2021-04-27 18:40:32.710489,2021-04-27 18:40:32.710489
9546,8776,908,2021-04-27 18:40:34.168999,2021-04-27 18:40:34.168999
9547,8777,18396,2021-04-27 18:40:34.301897,2021-04-27 18:40:34.301897
9548,8778,18397,2021-04-27 18:40:34.697727,2021-04-27 18:40:34.697727
9549,8779,3152,2021-04-27 18:40:37.102469,2021-04-27 18:40:37.102469
9550,8780,18398,2021-04-27 18:40:41.066701,2021-04-27 18:40:41.066701
9551,8781,21485,2021-04-27 18:41:11.892542,2021-04-27 18:41:11.892542
9552,8782,2896,2021-04-27 18:41:27.721217,2021-04-27 18:41:27.721217
9553,8783,21486,2021-04-27 18:41:31.272058,2021-04-27 18:41:31.272058
9554,8784,4477,2021-04-27 18:41:39.399283,2021-04-27 18:41:39.399283
9555,8785,19564,2021-04-27 18:41:40.615054,2021-04-27 18:41:40.615054
9556,8786,18396,2021-04-27 18:41:40.737911,2021-04-27 18:41:40.737911
9557,8786,21487,2021-04-27 18:41:40.862095,2021-04-27 18:41:40.862095
9558,8787,21488,2021-04-27 18:41:42.627843,2021-04-27 18:41:42.627843
9559,8788,21489,2021-04-27 18:42:07.359196,2021-04-27 18:42:07.359196
9560,8789,14301,2021-04-27 18:42:11.927883,2021-04-27 18:42:11.927883
9561,8790,15081,2021-04-27 18:42:15.307285,2021-04-27 18:42:15.307285
9562,8791,21492,2021-04-27 18:42:20.305456,2021-04-27 18:42:20.305456
9563,8792,6289,2021-04-27 18:42:27.645252,2021-04-27 18:42:27.645252
9564,8793,18404,2021-04-27 18:42:30.779644,2021-04-27 18:42:30.779644
9565,8794,8391,2021-04-27 18:42:36.424468,2021-04-27 18:42:36.424468
9566,8795,18409,2021-04-27 18:43:19.796609,2021-04-27 18:43:19.796609
9567,8796,15419,2021-04-27 18:43:35.851424,2021-04-27 18:43:35.851424
9568,8797,19215,2021-04-27 18:43:49.729115,2021-04-27 18:43:49.729115
9569,8798,21496,2021-04-27 18:43:52.739724,2021-04-27 18:43:52.739724
9570,8799,21498,2021-04-27 18:43:52.979765,2021-04-27 18:43:52.979765
9571,8799,10412,2021-04-27 18:43:53.372934,2021-04-27 18:43:53.372934
9572,8800,21458,2021-04-27 18:44:01.872382,2021-04-27 18:44:01.872382
9573,8801,21505,2021-04-27 18:44:04.968611,2021-04-27 18:44:04.968611
9574,8802,6365,2021-04-27 18:44:05.777719,2021-04-27 18:44:05.777719
9575,8803,18853,2021-04-27 18:44:12.095792,2021-04-27 18:44:12.095792
9576,8804,12025,2021-04-27 18:44:20.235929,2021-04-27 18:44:20.235929
9577,8805,21506,2021-04-27 18:44:28.405855,2021-04-27 18:44:28.405855
9578,8806,21507,2021-04-27 18:44:37.037265,2021-04-27 18:44:37.037265
9579,8807,21508,2021-04-27 18:44:37.308205,2021-04-27 18:44:37.308205
9580,8808,15680,2021-04-27 18:44:39.416213,2021-04-27 18:44:39.416213
9581,8809,10457,2021-04-27 18:44:48.863420,2021-04-27 18:44:48.863420
9582,8810,16696,2021-04-27 18:44:49.915822,2021-04-27 18:44:49.915822
9583,8811,10387,2021-04-27 18:44:51.012315,2021-04-27 18:44:51.012315
9584,8812,21510,2021-04-27 18:44:54.703062,2021-04-27 18:44:54.703062
9585,8813,1768,2021-04-27 18:44:57.051286,2021-04-27 18:44:57.051286
9586,8814,21511,2021-04-27 18:44:57.946082,2021-04-27 18:44:57.946082
9587,8815,21512,2021-04-27 18:44:59.695336,2021-04-27 18:44:59.695336
9588,8816,21513,2021-04-27 18:45:02.050700,2021-04-27 18:45:02.050700
9589,8817,21515,2021-04-27 18:45:04.780447,2021-04-27 18:45:04.780447
9590,8818,21521,2021-04-27 18:45:05.479356,2021-04-27 18:45:05.479356
9591,8819,7404,2021-04-27 18:45:05.620785,2021-04-27 18:45:05.620785
9592,8820,17727,2021-04-27 18:45:05.841349,2021-04-27 18:45:05.841349
9593,8821,10138,2021-04-27 18:45:07.354828,2021-04-27 18:45:07.354828
9594,8822,21523,2021-04-27 18:45:07.762592,2021-04-27 18:45:07.762592
9595,8822,16504,2021-04-27 18:45:07.876451,2021-04-27 18:45:07.876451
9596,8823,2866,2021-04-27 18:45:08.344827,2021-04-27 18:45:08.344827
9597,8824,21524,2021-04-27 18:45:08.504020,2021-04-27 18:45:08.504020
9598,8825,21524,2021-04-27 18:45:08.694805,2021-04-27 18:45:08.694805
9599,8826,2927,2021-04-27 18:45:08.923115,2021-04-27 18:45:08.923115
9600,8827,19602,2021-04-27 18:45:13.267070,2021-04-27 18:45:13.267070
9601,8828,21525,2021-04-27 18:45:18.015541,2021-04-27 18:45:18.015541
9602,8829,21526,2021-04-27 18:45:18.992143,2021-04-27 18:45:18.992143
9603,8830,19968,2021-04-27 18:45:19.228384,2021-04-27 18:45:19.228384
9604,8831,21527,2021-04-27 18:45:19.486450,2021-04-27 18:45:19.486450
9605,8832,21528,2021-04-27 18:45:19.765968,2021-04-27 18:45:19.765968
9606,513,5521,2021-04-27 18:45:21.429837,2021-04-27 18:45:21.429837
9607,513,21530,2021-04-27 18:45:21.539945,2021-04-27 18:45:21.539945
9608,513,12179,2021-04-27 18:45:21.689754,2021-04-27 18:45:21.689754
9609,513,21531,2021-04-27 18:45:21.832801,2021-04-27 18:45:21.832801
9610,513,21535,2021-04-27 18:45:22.158533,2021-04-27 18:45:22.158533
9611,513,21628,2021-04-27 18:45:31.561208,2021-04-27 18:45:31.561208
9612,513,5528,2021-04-27 18:45:33.455807,2021-04-27 18:45:33.455807
